User44771;Restaurant79;
User67170;Restaurant18;
User38055;Restaurant55;
User28634;Restaurant72;
User59343;Restaurant84;
User580;Restaurant36;
User31316;Restaurant49;
User69743;Restaurant62;
User9431;Restaurant34;
User18018;Restaurant54;
User59604;Restaurant8;
User8986;Restaurant60;
User16399;Restaurant32;
User26506;Restaurant65;
User28972;Restaurant56;
User42166;Restaurant94;
User18571;Restaurant95;
User4120;Restaurant11;
User7272;Restaurant27;
User25441;Restaurant11;
User12333;Restaurant19;
User15798;Restaurant23;
User67371;Restaurant5;
User45909;Restaurant54;
User38495;Restaurant61;
User13721;Restaurant56;
User38302;Restaurant37;
User59650;Restaurant53;
User42718;Restaurant80;
User57401;Restaurant62;
User38029;Restaurant19;
User43138;Restaurant26;
User3561;Restaurant12;
User42071;Restaurant87;
User15805;Restaurant54;
User29801;Restaurant9;
User62931;Restaurant20;
User68964;Restaurant7;
User61209;Restaurant66;
User36841;Restaurant5;
User47113;Restaurant63;
User4040;Restaurant23;
User29541;Restaurant15;
User42759;Restaurant45;
User63980;Restaurant88;
User47139;Restaurant31;
User70757;Restaurant27;
User17429;Restaurant54;
User31959;Restaurant56;
User43295;Restaurant88;
User9551;Restaurant65;
User23595;Restaurant13;
User32879;Restaurant5;
User8818;Restaurant38;
User20922;Restaurant39;
User53805;Restaurant48;
User33928;Restaurant5;
User21849;Restaurant49;
User36288;Restaurant1;
User1045;Restaurant13;
User41740;Restaurant31;
User10012;Restaurant4;
User67711;Restaurant84;
User57090;Restaurant79;
User3166;Restaurant26;
User21923;Restaurant54;
User22643;Restaurant28;
User37855;Restaurant46;
User21224;Restaurant46;
User39495;Restaurant15;
User67846;Restaurant62;
User23301;Restaurant99;
User32705;Restaurant19;
User37274;Restaurant88;
User38974;Restaurant64;
User21276;Restaurant29;
User29143;Restaurant84;
User17074;Restaurant9;
User11305;Restaurant49;
User36792;Restaurant66;
User28692;Restaurant28;
User29765;Restaurant9;
User429;Restaurant68;
User60913;Restaurant7;
User10170;Restaurant35;
User39617;Restaurant99;
User57729;Restaurant49;
User28538;Restaurant47;
User53607;Restaurant7;
User19727;Restaurant36;
User72341;Restaurant27;
User43461;Restaurant73;
User29655;Restaurant27;
User58779;Restaurant36;
User3766;Restaurant37;
User36711;Restaurant36;
User17903;Restaurant62;
User30676;Restaurant16;
User16757;Restaurant36;
User26951;Restaurant47;
User28084;Restaurant37;
User31685;Restaurant72;
User31778;Restaurant68;
User13234;Restaurant80;
User25510;Restaurant92;
User28162;Restaurant45;
User24130;Restaurant47;
User16978;Restaurant70;
User5663;Restaurant66;
User41341;Restaurant79;
User21641;Restaurant27;
User46159;Restaurant68;
User1738;Restaurant4;
User17730;Restaurant14;
User25216;Restaurant98;
User1528;Restaurant32;
User36365;Restaurant40;
User32850;Restaurant25;
User43207;Restaurant51;
User16415;Restaurant61;
User58165;Restaurant32;
User43374;Restaurant48;
User9905;Restaurant34;
User248;Restaurant48;
User43350;Restaurant98;
User3438;Restaurant1;
User8367;Restaurant50;
User30924;Restaurant25;
User39776;Restaurant42;
User70513;Restaurant7;
User18438;Restaurant22;
User32454;Restaurant16;
User30468;Restaurant75;
User1676;Restaurant9;
User3668;Restaurant33;
User43412;Restaurant63;
User72966;Restaurant49;
User44525;Restaurant18;
User42698;Restaurant58;
User48081;Restaurant49;
User70208;Restaurant16;
User63550;Restaurant62;
User4277;Restaurant63;
User42698;Restaurant2;
User5875;Restaurant74;
User4237;Restaurant6;
User44747;Restaurant16;
User55674;Restaurant15;
User35564;Restaurant85;
User31678;Restaurant42;
User291;Restaurant89;
User32116;Restaurant97;
User1624;Restaurant78;
User18054;Restaurant22;
User67538;Restaurant17;
User58560;Restaurant18;
User29641;Restaurant94;
User42348;Restaurant68;
User9241;Restaurant72;
User4074;Restaurant24;
User42874;Restaurant48;
User60903;Restaurant39;
User13338;Restaurant53;
User30679;Restaurant82;
User47818;Restaurant24;
User65693;Restaurant85;
User3710;Restaurant55;
User41836;Restaurant50;
User41738;Restaurant10;
User47927;Restaurant63;
User6727;Restaurant39;
User26555;Restaurant96;
User24512;Restaurant55;
User11348;Restaurant12;
User2526;Restaurant15;
User30089;Restaurant69;
User59596;Restaurant18;
User8104;Restaurant22;
User42078;Restaurant16;
User34691;Restaurant2;
User1956;Restaurant46;
User51803;Restaurant50;
User35010;Restaurant30;
User31750;Restaurant70;
User10718;Restaurant70;
User20945;Restaurant69;
User28531;Restaurant11;
User46855;Restaurant67;
User24808;Restaurant73;
User31229;Restaurant20;
User5024;Restaurant55;
User27390;Restaurant79;
User13413;Restaurant9;
User25194;Restaurant57;
User6395;Restaurant2;
User8249;Restaurant69;
User25933;Restaurant18;
User69456;Restaurant5;
User2420;Restaurant56;
User51468;Restaurant18;
User33598;Restaurant8;
User47551;Restaurant95;
User60470;Restaurant17;
User26061;Restaurant10;
User24180;Restaurant34;
User59409;Restaurant32;
User29686;Restaurant37;
User28777;Restaurant11;
User15809;Restaurant23;
User44024;Restaurant48;
User2632;Restaurant27;
User16040;Restaurant14;
User14564;Restaurant9;
User29527;Restaurant73;
User11147;Restaurant20;
User14168;Restaurant53;
User14870;Restaurant24;
User34474;Restaurant13;
User8759;Restaurant12;
User47057;Restaurant46;
User48157;Restaurant3;
User47015;Restaurant33;
User19855;Restaurant14;
User36789;Restaurant68;
User19905;Restaurant24;
User2614;Restaurant63;
User23747;Restaurant48;
User35567;Restaurant87;
User14714;Restaurant22;
User8931;Restaurant24;
User27467;Restaurant27;
User43998;Restaurant60;
User43525;Restaurant13;
User16752;Restaurant67;
User26680;Restaurant62;
User42083;Restaurant25;
User42406;Restaurant65;
User29497;Restaurant11;
User27270;Restaurant33;
User30336;Restaurant15;
User8715;Restaurant32;
User17741;Restaurant28;
User26051;Restaurant87;
User45129;Restaurant15;
User32983;Restaurant42;
User10559;Restaurant18;
User23483;Restaurant36;
User563;Restaurant68;
User42599;Restaurant8;
User43533;Restaurant52;
User42239;Restaurant43;
User21144;Restaurant81;
User12252;Restaurant69;
User31204;Restaurant86;
User40859;Restaurant17;
User54427;Restaurant32;
User7064;Restaurant60;
User61049;Restaurant8;
User37171;Restaurant45;
User26579;Restaurant47;
User21614;Restaurant5;
User8629;Restaurant23;
User28168;Restaurant58;
User33122;Restaurant62;
User18869;Restaurant46;
User20696;Restaurant65;
User58036;Restaurant26;
User34975;Restaurant74;
User69821;Restaurant5;
User27963;Restaurant12;
User34965;Restaurant43;
User48068;Restaurant18;
User34642;Restaurant44;
User27619;Restaurant48;
User40479;Restaurant42;
User27251;Restaurant56;
User26421;Restaurant86;
User63774;Restaurant17;
User13083;Restaurant5;
User21090;Restaurant5;
User49566;Restaurant17;
User27047;Restaurant66;
User2331;Restaurant16;
User17151;Restaurant68;
User46299;Restaurant43;
User51154;Restaurant18;
User55243;Restaurant62;
User23643;Restaurant50;
User25643;Restaurant11;
User16400;Restaurant68;
User22339;Restaurant62;
User23642;Restaurant80;
User31432;Restaurant61;
User40951;Restaurant25;
User27808;Restaurant32;
User3788;Restaurant14;
User734;Restaurant53;
User18660;Restaurant47;
User17487;Restaurant93;
User42554;Restaurant61;
User37394;Restaurant47;
User2620;Restaurant70;
User8064;Restaurant18;
User44027;Restaurant56;
User64233;Restaurant32;
User41995;Restaurant52;
User37014;Restaurant32;
User6841;Restaurant14;
User63722;Restaurant68;
User47709;Restaurant5;
User29761;Restaurant65;
User19261;Restaurant77;
User1725;Restaurant18;
User20722;Restaurant14;
User36301;Restaurant14;
User61209;Restaurant15;
User50184;Restaurant32;
User70969;Restaurant53;
User44235;Restaurant94;
User2128;Restaurant15;
User19079;Restaurant14;
User38212;Restaurant57;
User26761;Restaurant59;
User1483;Restaurant40;
User14899;Restaurant40;
User16725;Restaurant6;
User36066;Restaurant1;
User14710;Restaurant55;
User26661;Restaurant49;
User1076;Restaurant20;
User71373;Restaurant72;
User4216;Restaurant42;
User44962;Restaurant68;
User49983;Restaurant68;
User3659;Restaurant51;
User12166;Restaurant3;
User24666;Restaurant7;
User69908;Restaurant17;
User17;Restaurant72;
User46092;Restaurant47;
User17779;Restaurant6;
User28026;Restaurant32;
User53298;Restaurant99;
User9973;Restaurant58;
User33909;Restaurant54;
User19175;Restaurant69;
User41181;Restaurant31;
User21437;Restaurant82;
User22693;Restaurant89;
User39876;Restaurant37;
User39428;Restaurant27;
User5540;Restaurant53;
User810;Restaurant34;
User6751;Restaurant6;
User29328;Restaurant24;
User10903;Restaurant1;
User5680;Restaurant32;
User38523;Restaurant22;
User23837;Restaurant52;
User41901;Restaurant55;
User3406;Restaurant38;
User47700;Restaurant40;
User25772;Restaurant6;
User37887;Restaurant38;
User35024;Restaurant55;
User10486;Restaurant24;
User23457;Restaurant85;
User23028;Restaurant53;
User50657;Restaurant72;
User38981;Restaurant9;
User42801;Restaurant8;
User41225;Restaurant3;
User3468;Restaurant13;
User48199;Restaurant11;
User38104;Restaurant5;
User23532;Restaurant25;
User67826;Restaurant7;
User32269;Restaurant49;
User24078;Restaurant5;
User23060;Restaurant60;
User43288;Restaurant96;
User34144;Restaurant73;
User62157;Restaurant21;
User47886;Restaurant52;
User34426;Restaurant34;
User26159;Restaurant38;
User51635;Restaurant27;
User11009;Restaurant30;
User44672;Restaurant66;
User23254;Restaurant78;
User39567;Restaurant22;
User3029;Restaurant53;
User8746;Restaurant50;
User69756;Restaurant58;
User34221;Restaurant81;
User43361;Restaurant56;
User1963;Restaurant18;
User38608;Restaurant37;
User26371;Restaurant48;
User67533;Restaurant13;
User22035;Restaurant38;
User41647;Restaurant75;
User47793;Restaurant53;
User5869;Restaurant17;
User35823;Restaurant92;
User20749;Restaurant7;
User15337;Restaurant49;
User5468;Restaurant90;
User40515;Restaurant49;
User5585;Restaurant61;
User15947;Restaurant51;
User28377;Restaurant59;
User3980;Restaurant5;
User359;Restaurant73;
User45175;Restaurant4;
User48623;Restaurant50;
User33429;Restaurant98;
User16122;Restaurant82;
User15474;Restaurant25;
User66002;Restaurant56;
User27628;Restaurant47;
User61666;Restaurant17;
User5342;Restaurant32;
User3123;Restaurant98;
User15979;Restaurant41;
User55368;Restaurant65;
User49859;Restaurant77;
User10890;Restaurant49;
User5764;Restaurant22;
User46085;Restaurant43;
User66607;Restaurant56;
User1804;Restaurant62;
User50972;Restaurant19;
User35297;Restaurant27;
User900;Restaurant38;
User68382;Restaurant19;
User41733;Restaurant6;
User7930;Restaurant22;
User22471;Restaurant49;
User10483;Restaurant55;
User37718;Restaurant50;
User14380;Restaurant47;
User16049;Restaurant15;
User46672;Restaurant19;
User41442;Restaurant64;
User25670;Restaurant68;
User68607;Restaurant50;
User39696;Restaurant23;
User546;Restaurant53;
User60335;Restaurant70;
User61667;Restaurant53;
User48394;Restaurant7;
User9698;Restaurant9;
User23591;Restaurant86;
User46495;Restaurant52;
User31084;Restaurant58;
User33083;Restaurant11;
User52153;Restaurant49;
User8691;Restaurant38;
User3326;Restaurant85;
User15957;Restaurant48;
User902;Restaurant30;
User43073;Restaurant18;
User67102;Restaurant48;
User24480;Restaurant2;
User1754;Restaurant68;
User10320;Restaurant3;
User59447;Restaurant54;
User32489;Restaurant85;
User15393;Restaurant8;
User46974;Restaurant16;
User43922;Restaurant16;
User21382;Restaurant35;
User23106;Restaurant32;
User28931;Restaurant12;
User31402;Restaurant57;
User1011;Restaurant10;
User59298;Restaurant38;
User4598;Restaurant22;
User28738;Restaurant39;
User28602;Restaurant25;
User65154;Restaurant99;
User14002;Restaurant7;
User59931;Restaurant32;
User20595;Restaurant43;
User21945;Restaurant54;
User16483;Restaurant54;
User7890;Restaurant85;
User23585;Restaurant33;
User35399;Restaurant90;
User46783;Restaurant35;
User4667;Restaurant65;
User25931;Restaurant43;
User5193;Restaurant47;
User61587;Restaurant65;
User54727;Restaurant15;
User31580;Restaurant17;
User53836;Restaurant15;
User32240;Restaurant39;
User37334;Restaurant52;
User22923;Restaurant65;
User54899;Restaurant13;
User39795;Restaurant49;
User25452;Restaurant83;
User10690;Restaurant64;
User41086;Restaurant7;
User41594;Restaurant32;
User20155;Restaurant39;
User25935;Restaurant21;
User46219;Restaurant28;
User21129;Restaurant48;
User22250;Restaurant14;
User48000;Restaurant88;
User71300;Restaurant15;
User29607;Restaurant12;
User34093;Restaurant12;
User23269;Restaurant100;
User47543;Restaurant10;
User9999;Restaurant98;
User50984;Restaurant66;
User58230;Restaurant50;
User42297;Restaurant82;
User24957;Restaurant58;
User16182;Restaurant43;
User36347;Restaurant40;
User39283;Restaurant21;
User50822;Restaurant50;
User22295;Restaurant96;
User44338;Restaurant61;
User47057;Restaurant43;
User41901;Restaurant54;
User7498;Restaurant17;
User20042;Restaurant77;
User48468;Restaurant54;
User32202;Restaurant32;
User67097;Restaurant19;
User18523;Restaurant49;
User4589;Restaurant40;
User70666;Restaurant21;
User2868;Restaurant4;
User25070;Restaurant9;
User57002;Restaurant8;
User27426;Restaurant51;
User4666;Restaurant2;
User41261;Restaurant89;
User38690;Restaurant20;
User16760;Restaurant66;
User23865;Restaurant30;
User35003;Restaurant27;
User20713;Restaurant96;
User32558;Restaurant20;
User21296;Restaurant9;
User18377;Restaurant31;
User31478;Restaurant3;
User8565;Restaurant49;
User59857;Restaurant38;
User6178;Restaurant7;
User39959;Restaurant21;
User35951;Restaurant88;
User31762;Restaurant16;
User31823;Restaurant7;
User34275;Restaurant7;
User60126;Restaurant43;
User18381;Restaurant72;
User9762;Restaurant15;
User64404;Restaurant20;
User39477;Restaurant27;
User13817;Restaurant69;
User36640;Restaurant35;
User68087;Restaurant38;
User35652;Restaurant64;
User32810;Restaurant13;
User33489;Restaurant32;
User29338;Restaurant19;
User36408;Restaurant42;
User43739;Restaurant39;
User35005;Restaurant9;
User10042;Restaurant70;
User3583;Restaurant84;
User30766;Restaurant10;
User21312;Restaurant75;
User27139;Restaurant26;
User28722;Restaurant68;
User54770;Restaurant92;
User48838;Restaurant17;
User10972;Restaurant72;
User60309;Restaurant54;
User25826;Restaurant21;
User2807;Restaurant21;
User61201;Restaurant47;
User23826;Restaurant95;
User34349;Restaurant80;
User45817;Restaurant15;
User44118;Restaurant44;
User32917;Restaurant7;
User12341;Restaurant33;
User37015;Restaurant15;
User20230;Restaurant32;
User44716;Restaurant7;
User22628;Restaurant95;
User20371;Restaurant20;
User36993;Restaurant43;
User71951;Restaurant66;
User58120;Restaurant57;
User33098;Restaurant8;
User17607;Restaurant32;
User7695;Restaurant28;
User29323;Restaurant87;
User7964;Restaurant73;
User33988;Restaurant89;
User16972;Restaurant13;
User21953;Restaurant38;
User30178;Restaurant53;
User27063;Restaurant97;
User34292;Restaurant45;
User43465;Restaurant41;
User11477;Restaurant9;
User3924;Restaurant36;
User57171;Restaurant19;
User33886;Restaurant49;
User42659;Restaurant30;
User24817;Restaurant50;
User62678;Restaurant8;
User5374;Restaurant92;
User41136;Restaurant53;
User47060;Restaurant2;
User43399;Restaurant13;
User17394;Restaurant49;
User31180;Restaurant63;
User69063;Restaurant35;
User28763;Restaurant46;
User15750;Restaurant14;
User47666;Restaurant17;
User64685;Restaurant62;
User29714;Restaurant31;
User33043;Restaurant36;
User10628;Restaurant54;
User6803;Restaurant26;
User17470;Restaurant25;
User2920;Restaurant44;
User19658;Restaurant39;
User21620;Restaurant90;
User31311;Restaurant8;
User41921;Restaurant66;
User24674;Restaurant4;
User12590;Restaurant18;
User9433;Restaurant33;
User39031;Restaurant100;
User7789;Restaurant69;
User23856;Restaurant12;
User30629;Restaurant39;
User37747;Restaurant72;
User15587;Restaurant98;
User36560;Restaurant9;
User35324;Restaurant85;
User18223;Restaurant10;
User16762;Restaurant29;
User5174;Restaurant42;
User777;Restaurant52;
User13649;Restaurant58;
User15205;Restaurant68;
User6907;Restaurant27;
User39126;Restaurant45;
User12736;Restaurant30;
User15027;Restaurant94;
User36381;Restaurant59;
User5677;Restaurant2;
User20767;Restaurant42;
User22776;Restaurant88;
User38401;Restaurant86;
User26602;Restaurant37;
User38096;Restaurant59;
User10630;Restaurant19;
User15677;Restaurant25;
User10912;Restaurant31;
User60626;Restaurant44;
User36735;Restaurant25;
User51243;Restaurant36;
User43014;Restaurant49;
User26697;Restaurant79;
User41544;Restaurant69;
User42329;Restaurant7;
User70616;Restaurant29;
User21149;Restaurant20;
User37587;Restaurant61;
User20452;Restaurant100;
User4169;Restaurant25;
User43923;Restaurant21;
User42816;Restaurant78;
User29797;Restaurant7;
User32807;Restaurant10;
User28887;Restaurant6;
User42270;Restaurant57;
User7243;Restaurant38;
User48021;Restaurant62;
User47538;Restaurant90;
User42570;Restaurant73;
User36418;Restaurant8;
User14230;Restaurant14;
User72726;Restaurant36;
User20819;Restaurant12;
User22407;Restaurant89;
User29987;Restaurant82;
User10019;Restaurant7;
User15072;Restaurant38;
User15138;Restaurant39;
User24862;Restaurant50;
User15856;Restaurant77;
User30760;Restaurant60;
User4235;Restaurant9;
User18428;Restaurant16;
User7603;Restaurant19;
User8564;Restaurant4;
User35251;Restaurant8;
User64962;Restaurant18;
User46499;Restaurant23;
User16480;Restaurant47;
User22745;Restaurant56;
User44338;Restaurant40;
User15227;Restaurant78;
User38716;Restaurant55;
User70668;Restaurant18;
User12183;Restaurant32;
User7786;Restaurant56;
User31688;Restaurant56;
User24179;Restaurant50;
User72271;Restaurant5;
User52497;Restaurant26;
User22813;Restaurant69;
User9764;Restaurant80;
User4620;Restaurant20;
User37353;Restaurant90;
User7129;Restaurant40;
User9680;Restaurant27;
User39742;Restaurant24;
User7031;Restaurant44;
User3735;Restaurant96;
User11999;Restaurant61;
User38699;Restaurant50;
User43084;Restaurant64;
User21961;Restaurant8;
User1427;Restaurant35;
User59755;Restaurant16;
User24389;Restaurant32;
User14396;Restaurant41;
User11446;Restaurant69;
User6375;Restaurant29;
User46479;Restaurant46;
User28005;Restaurant98;
User23936;Restaurant39;
User9556;Restaurant37;
User16703;Restaurant36;
User9713;Restaurant49;
User2256;Restaurant60;
User46491;Restaurant77;
User46222;Restaurant55;
User60506;Restaurant15;
User29313;Restaurant23;
User38305;Restaurant29;
User58105;Restaurant20;
User22234;Restaurant30;
User48383;Restaurant46;
User71524;Restaurant65;
User53548;Restaurant56;
User34350;Restaurant27;
User13299;Restaurant13;
User28016;Restaurant94;
User41864;Restaurant15;
User25975;Restaurant38;
User13858;Restaurant62;
User37502;Restaurant22;
User3539;Restaurant64;
User13261;Restaurant8;
User61984;Restaurant50;
User19903;Restaurant27;
User6299;Restaurant54;
User68324;Restaurant35;
User67675;Restaurant29;
User60826;Restaurant69;
User14853;Restaurant11;
User53590;Restaurant17;
User44499;Restaurant46;
User18133;Restaurant18;
User15116;Restaurant43;
User42262;Restaurant40;
User7346;Restaurant53;
User31170;Restaurant13;
User13958;Restaurant2;
User18948;Restaurant34;
User490;Restaurant6;
User29212;Restaurant45;
User13349;Restaurant15;
User40346;Restaurant38;
User28265;Restaurant14;
User61239;Restaurant50;
User9832;Restaurant9;
User43799;Restaurant50;
User48478;Restaurant28;
User18748;Restaurant10;
User64100;Restaurant5;
User44240;Restaurant36;
User34828;Restaurant55;
User8111;Restaurant37;
User6382;Restaurant48;
User54242;Restaurant31;
User43345;Restaurant61;
User37258;Restaurant22;
User36881;Restaurant85;
User39573;Restaurant30;
User55986;Restaurant65;
User10913;Restaurant30;
User4626;Restaurant68;
User33696;Restaurant41;
User51271;Restaurant66;
User29394;Restaurant22;
User45255;Restaurant3;
User4053;Restaurant37;
User43351;Restaurant48;
User65238;Restaurant28;
User19824;Restaurant49;
User7969;Restaurant26;
User70587;Restaurant7;
User44630;Restaurant8;
User20764;Restaurant23;
User44522;Restaurant7;
User69051;Restaurant18;
User62142;Restaurant20;
User49782;Restaurant28;
User61863;Restaurant13;
User44478;Restaurant57;
User37161;Restaurant28;
User40646;Restaurant91;
User11789;Restaurant2;
User21412;Restaurant28;
User4743;Restaurant35;
User16020;Restaurant31;
User44436;Restaurant61;
User29496;Restaurant25;
User18209;Restaurant15;
User28798;Restaurant83;
User11024;Restaurant80;
User43535;Restaurant35;
User68533;Restaurant97;
User3045;Restaurant33;
User21000;Restaurant81;
User35245;Restaurant49;
User36750;Restaurant12;
User34535;Restaurant26;
User33154;Restaurant45;
User12178;Restaurant58;
User61593;Restaurant8;
User69867;Restaurant36;
User33295;Restaurant80;
User2856;Restaurant39;
User38244;Restaurant46;
User15514;Restaurant47;
User8363;Restaurant59;
User44027;Restaurant81;
User20386;Restaurant47;
User11123;Restaurant49;
User28853;Restaurant38;
User31038;Restaurant54;
User17264;Restaurant72;
User51201;Restaurant20;
User46946;Restaurant37;
User9388;Restaurant41;
User43186;Restaurant3;
User36690;Restaurant33;
User5863;Restaurant9;
User28966;Restaurant41;
User39646;Restaurant23;
User4077;Restaurant53;
User37427;Restaurant24;
User46242;Restaurant13;
User11485;Restaurant63;
User70678;Restaurant35;
User65289;Restaurant69;
User1517;Restaurant32;
User33299;Restaurant20;
User63664;Restaurant84;
User33311;Restaurant56;
User9745;Restaurant17;
User47265;Restaurant68;
User27615;Restaurant25;
User43704;Restaurant21;
User414;Restaurant93;
User44716;Restaurant98;
User15094;Restaurant57;
User45396;Restaurant66;
User14655;Restaurant19;
User843;Restaurant7;
User38957;Restaurant29;
User7528;Restaurant60;
User46298;Restaurant69;
User47682;Restaurant19;
User43761;Restaurant51;
User73056;Restaurant15;
User39973;Restaurant77;
User29287;Restaurant31;
User60273;Restaurant16;
User36210;Restaurant51;
User2498;Restaurant23;
User32804;Restaurant25;
User34782;Restaurant25;
User71694;Restaurant49;
User42906;Restaurant69;
User16940;Restaurant38;
User49063;Restaurant94;
User65193;Restaurant68;
User33449;Restaurant45;
User36678;Restaurant6;
User28744;Restaurant60;
User38909;Restaurant100;
User48213;Restaurant31;
User65448;Restaurant20;
User65576;Restaurant7;
User13893;Restaurant33;
User22702;Restaurant20;
User36846;Restaurant31;
User64542;Restaurant53;
User15944;Restaurant18;
User2841;Restaurant23;
User47384;Restaurant46;
User41078;Restaurant20;
User443;Restaurant76;
User46903;Restaurant93;
User6127;Restaurant65;
User32673;Restaurant85;
User23435;Restaurant81;
User49041;Restaurant15;
User32036;Restaurant42;
User25029;Restaurant65;
User1493;Restaurant3;
User37033;Restaurant35;
User47623;Restaurant53;
User26388;Restaurant83;
User31344;Restaurant56;
User53639;Restaurant15;
User9203;Restaurant53;
User20448;Restaurant29;
User11356;Restaurant11;
User29228;Restaurant39;
User5528;Restaurant40;
User10243;Restaurant25;
User7215;Restaurant65;
User58385;Restaurant19;
User22905;Restaurant19;
User12333;Restaurant80;
User2476;Restaurant70;
User39398;Restaurant99;
User25026;Restaurant75;
User27702;Restaurant69;
User12927;Restaurant53;
User58664;Restaurant42;
User36299;Restaurant34;
User29381;Restaurant5;
User28206;Restaurant3;
User64495;Restaurant15;
User57308;Restaurant8;
User11795;Restaurant34;
User11772;Restaurant26;
User29333;Restaurant19;
User18221;Restaurant1;
User38477;Restaurant90;
User5689;Restaurant33;
User67567;Restaurant29;
User24575;Restaurant99;
User63143;Restaurant99;
User38690;Restaurant50;
User9828;Restaurant1;
User40164;Restaurant44;
User31937;Restaurant39;
User17315;Restaurant63;
User17899;Restaurant33;
User1853;Restaurant47;
User12300;Restaurant5;
User33254;Restaurant59;
User47750;Restaurant77;
User22910;Restaurant42;
User8110;Restaurant74;
User1179;Restaurant77;
User6916;Restaurant28;
User72067;Restaurant35;
User23957;Restaurant65;
User22885;Restaurant54;
User37276;Restaurant15;
User28320;Restaurant46;
User55164;Restaurant8;
User19740;Restaurant89;
User55456;Restaurant88;
User29653;Restaurant92;
User23653;Restaurant65;
User4235;Restaurant26;
User18922;Restaurant20;
User26512;Restaurant75;
User11227;Restaurant66;
User45065;Restaurant7;
User10312;Restaurant19;
User24711;Restaurant43;
User39377;Restaurant73;
User30832;Restaurant37;
User45805;Restaurant26;
User27970;Restaurant74;
User23914;Restaurant45;
User23885;Restaurant27;
User15255;Restaurant8;
User34020;Restaurant45;
User27146;Restaurant35;
User59804;Restaurant66;
User31401;Restaurant87;
User10764;Restaurant23;
User24503;Restaurant27;
User66667;Restaurant15;
User29637;Restaurant48;
User4746;Restaurant34;
User48478;Restaurant42;
User21832;Restaurant54;
User24987;Restaurant47;
User43260;Restaurant2;
User40757;Restaurant39;
User15710;Restaurant62;
User19548;Restaurant14;
User28502;Restaurant21;
User27815;Restaurant18;
User6369;Restaurant23;
User69792;Restaurant84;
User51919;Restaurant63;
User25798;Restaurant84;
User23708;Restaurant47;
User15249;Restaurant28;
User35459;Restaurant36;
User24858;Restaurant39;
User16162;Restaurant27;
User22637;Restaurant78;
User38338;Restaurant46;
User15468;Restaurant39;
User49841;Restaurant78;
User18962;Restaurant41;
User37093;Restaurant8;
User41011;Restaurant26;
User40772;Restaurant87;
User65800;Restaurant13;
User67391;Restaurant20;
User22627;Restaurant5;
User21813;Restaurant88;
User36938;Restaurant12;
User7499;Restaurant83;
User12492;Restaurant97;
User10632;Restaurant73;
User33323;Restaurant76;
User358;Restaurant36;
User60631;Restaurant13;
User72666;Restaurant15;
User72946;Restaurant7;
User3814;Restaurant27;
User25226;Restaurant53;
User15541;Restaurant49;
User15831;Restaurant59;
